,,,,,,,,,,,S&P500,Nasdaq,Overnight Index Swap Rate (USD),VIX Index
time,ADA,BCH,BTC,DOGE,ETH,LINK,LTC,MANA,XLM,XRP,SPXT,XCMP,USSOC,VIX
2021/03/09,0.071492404,0.030911667,0.048157219,-0.080905636,0.020507174,-0.010364322,0.062907177,0.12586558,0.032998565,0.024688753,0.01425,0.03689,0.02778,-0.05654
2021/03/10,-0.055045872,0.002694232,0.017561129,-0.036520241,-0.040847177,-0.050777531,-0.017995489,-0.130065123,-0.053009259,-0.048187809,0.00608,-0.00038,0.00000,-0.06117
2021/03/11,-0.0070609,0.004917014,0.034281384,0.00071518,0.017503606,0.007021063,0.005941978,0.081929715,-0.008555365,-0.021419299,0.01046,0.02531,-0.02568,-0.02881
2021/03/12,-0.082666667,-0.020517671,-0.009569203,-0.012685367,-0.032451042,-0.057768924,0.095800655,0.267537959,-0.046597633,-0.027857617,0.00126,-0.00579,0.00139,-0.05568
2021/03/13,0.066860465,0.102397445,0.068526529,0.134274339,0.086781651,0.048273432,0.024551549,0.470507961,0.052495475,0.041391858,0.00000,0.00000,0.00000,0.00000
2021/03/14,-0.042688465,-0.069150818,-0.035647393,-0.067645182,-0.037732019,-0.04,-0.05358564,0.05176325,-0.044471744,-0.03974667,0.00000,0.00000,0.00000,0.00000
2021/03/15,-0.021821632,-0.052300119,-0.056507504,-0.024469541,-0.029134144,-0.038165266,-0.061945249,0.032352941,-0.012342504,-0.008187401,0.00654,0.01052,-0.00139,-0.03190
2021/03/16,0.212415131,0.010388023,0.022635404,0.028591475,0.006022855,0.016745541,0.004083665,-0.136087369,0.029419422,0.05549186,-0.00154,0.00090,0.04300,-0.01198
2021/03/17,0.1024,0.023265044,0.034852695,-0.011425648,0.009630934,0.111349803,0.021773634,0.165219303,0.019221042,0.020421464,0.00289,0.00399,-0.09574,-0.02830
2021/03/18,-0.106676343,-0.024878562,-0.021485342,-0.01086769,-0.025709944,-0.051868557,-0.030775205,-0.075943396,-0.02133995,-0.000851607,-0.01471,-0.03024,0.01912,0.12220
2021/03/19,0.0528026,0.008940071,0.007232234,0.016567841,0.018917215,0.012232416,0.001953223,-0.014088821,0.002535497,-0.005540166,-0.00050,0.00763,-0.02886,-0.02919
2021/03/20,-0.073302469,0.006420365,0.000708403,0.009950249,-0.002359429,-0.005035247,9.997E-05,-0.072175624,0.051087506,0.126205271,0.00000,0.00000,0.00000,0.00000
2021/03/21,-0.011656953,-0.023092707,-0.012502121,-0.023271615,-0.011935818,-0.013495277,-0.022790884,0.097879464,-0.028152069,-0.016171994,0.00000,0.00000,0.00000,0.00000
2021/03/22,-0.071609099,-0.027724738,-0.05716066,-0.043652174,-0.05711515,-0.068057456,-0.049867021,-0.067703568,-0.02748205,0.05279443,0.00703,0.01228,-0.04458,-0.09881
2021/03/23,0.011796733,0.002572663,0.004807991,-0.028005092,-0.007942689,-0.016513761,0.00102277,-0.074473885,0.006364562,0.009919177,-0.00763,-0.01119,0.04510,0.07521
2021/03/24,-0.041255605,-0.07116413,-0.037759415,-0.034611787,-0.051207834,-0.072014925,-0.05286083,0.000589067,-0.085251708,-0.126591488,-0.00541,-0.02009,0.00893,0.04433
2021/03/25,0.026192703,-0.002024548,-0.018487078,-0.004263566,0.002362245,0.02774427,-0.025208653,-0.036971624,0.000276549,0.065597668,0.00527,0.00125,-0.01622,-0.06557
2021/03/26,0.107566089,0.069058789,0.072450785,0.049435578,0.071147715,0.072378717,0.069660435,0.095366182,0.063312137,0.10123119,0.01664,0.01241,-0.00600,-0.04796
2021/03/27,-0.03127572,-0.010594979,0.014681567,0.008902077,0.008265241,-0.019700839,0.002777022,0.032592923,-0.007020281,-0.027506655,0.00000,0.00000,0.00000,0.00000
2021/03/28,0.01104503,-0.00671275,-0.001480746,-0.013235294,-0.015869867,-0.007815408,0.000760209,0.236623068,0.040324692,-0.003467153,0.00000,0.00000,0.00000,0.00000
2021/03/29,0.01092437,0.04221811,0.033077386,0.008755589,0.076917604,0.051387847,0.051112317,-0.047202797,0.017870627,0.035524629,-0.00087,-0.00602,0.01056,0.09968
2021/03/30,0.008312552,0.014493313,0.020050637,-0.002031394,0.013718841,-0.006778452,0.010685526,-0.002752294,-0.008654797,-0.00495137,-0.00305,-0.00104,0.00000,-0.05448
2021/03/31,-0.017312448,0.030189469,0.000208569,-0.005181347,0.042185294,0.056034483,0.004749987,-0.061637534,0.012222499,0.012973165,0.00370,0.01546,0.00000,-0.01071
2021/04/01,-0.006711409,0.026368756,-0.001071201,0.15718006,0.025319424,0.023469388,0.029788532,-0.005882353,0.044356826,0.000877193,0.01183,0.01761,0.01493,-0.10670
2021/04/02,0.005912162,0.045229657,0.004375556,-0.073621604,0.08476523,0.078763709,0.044426893,0.022682446,0.036573856,0.063628396,0.00000,0.00000,0.00000,0.00000
2021/04/03,-0.022670025,-0.085873625,-0.032427553,-0.035051189,-0.058689317,-0.097350585,-0.076850364,-0.091031823,-0.069656271,-0.045814107,0.00000,0.00000,0.00000,0.00000
2021/04/04,0.015463918,0.055791971,0.020051872,0.033627045,0.033560788,0.049146758,0.03568503,0.066199873,0.047956937,0.096200345,0.00000,0.00000,0.00000,0.00000
2021/04/05,0.025380711,0.153412638,0.01546099,0.042449548,0.014981075,0.052700065,0.09436947,0.002985075,0.252393182,0.440207972,0.01457,0.01681,0.00882,0.03347
2021/04/06,0.034653465,0.024353285,-0.018762149,0.074098798,0.002163465,0.072929543,0.070105701,-0.04890873,0.006897837,0.197899573,-0.00093,-0.00047,-0.00437,0.01173
2021/04/07,-0.063795853,-0.069270016,-0.035482806,-0.08685519,-0.070118213,-0.103686636,-0.074546222,-0.030457912,-0.102203296,-0.163196347,0.00150,-0.00070,0.08638,-0.05298
2021/04/08,0.038330494,0.04377301,0.038112682,0.052237536,0.059531204,0.053984576,0.032247765,0.063582571,0.04103939,0.154643676,0.00445,0.01027,0.02426,-0.01224
2021/04/09,-0.013945857,-0.020385966,0.000385473,-0.004042691,-0.006996266,-0.037195122,-0.023595952,0.045923528,-0.037242472,-0.037807183,0.00773,0.00514,-0.01316,-0.01534
2021/04/10,0.013311148,0.066808362,0.028876974,0.036694269,0.032551838,0.010132996,0.158347287,-0.021276596,0.15617284,0.347740668,0.00000,0.00000,0.00000,0.00000
2021/04/11,0.036945813,0.025573166,0.003272571,0.161785435,0.007835712,0.061755486,-0.014572589,0.06027668,0.038796939,-0.014577259,0.00000,0.00000,0.00000,0.00000
2021/04/12,0.041171813,-0.027414538,-0.002245565,-0.046104071,-0.005928743,-0.023029229,-0.030488047,0.053122088,0.01164982,0.085798817,-0.00018,-0.00361,0.01067,0.01318
2021/04/13,0.074524715,0.111303233,0.062038146,0.32928208,0.075250609,0.072529465,0.09323628,-0.009734513,0.111430991,0.223433243,0.00330,0.01055,0.00923,-0.01538
2021/04/14,0.028308563,0.093328326,-0.009349028,0.287476079,0.057946804,0.164835165,0.043203411,-0.024128686,-0.031235715,0.022828508,-0.00397,-0.00986,-0.00131,0.02042
2021/04/15,0.018582244,0.063475317,0.004268453,0.509496284,0.035043136,0.031446541,0.026246907,0.136446886,0.007392262,-0.042460533,0.01112,0.01306,0.10471,-0.02472
2021/04/16,-0.045945946,0.276111483,-0.028728973,1.001641138,-0.036200677,-0.014071295,0.078648545,0.051571313,-0.046682279,-0.11881751,0.00361,0.00097,0.01896,-0.01931
2021/04/17,-0.027620397,-0.103669285,-0.022149455,-0.226837934,-0.044497848,-0.04923882,-0.024229075,0.165517241,-0.029806747,-0.006451613,0.00000,0.00000,0.00000,0.00000
2021/04/18,-0.068463219,-0.016207276,-0.063428226,0.141392718,-0.033239719,-0.019764824,-0.090359846,-0.109796187,-0.077819041,-0.083766234,0.00000,0.00000,0.00000,0.00000
2021/04/19,-0.064894449,-0.085559633,-0.010075414,0.269123568,-0.034628017,-0.087289433,-0.045799577,-0.026587888,-0.084202819,-0.070871722,-0.00531,-0.00979,-0.01395,0.06400
2021/04/20,0.061036789,0.055795964,0.014654245,-0.226207906,0.078160824,0.091442953,-0.000994378,0.067526555,0.057365581,0.057971014,-0.00677,-0.00923,0.00118,0.08039
2021/04/21,-0.051221434,-0.033214054,-0.047663678,-0.03500473,0.010778366,-0.070202408,-0.012786647,-0.053304904,-0.074480151,-0.069214131,0.00931,0.01189,-0.01060,-0.06317
2021/04/22,-0.049003322,-0.061307648,-0.038764201,-0.146732026,0.018561327,-0.030311381,-0.01911816,-0.065315315,-0.079656863,-0.103795507,-0.00913,-0.00945,0.00833,0.06914
2021/04/23,0.012227074,-0.016567798,-0.010433197,-0.043278437,-0.013192579,0.001420858,-0.044358346,-0.007228916,0.000887705,0.012100259,0.01096,0.01437,0.00354,-0.07376
2021/04/24,-0.04659189,-0.080831876,-0.020751873,0.082866293,-0.064612372,-0.112088536,-0.067805726,-0.105987055,-0.055654102,-0.101622545,0.00000,0.00000,0.00000,0.00000
2021/04/25,-0.011764706,-0.016852842,-0.019854342,-0.06987061,0.047632367,0.013422819,-0.005636178,-0.009954751,-0.022070909,-0.017110266,0.00000,0.00000,0.00000,0.00000
2021/04/26,0.133699634,0.118570206,0.100594919,0.078298887,0.091622383,0.108483128,0.105462822,0.122486289,0.167827131,0.32205029,0.00178,0.00870,-0.00588,0.01789
2021/04/27,0.057350565,0.048586999,0.018704165,0.004054552,0.052479388,0.048079659,0.050062578,0.070032573,0.049342105,0.02633504,-0.00021,-0.00343,0.00828,-0.00454
2021/04/28,0.022154316,0.022404562,-0.003550529,0.188325991,0.031102765,-0.015472313,-0.004882925,0.179604262,-0.02507837,-0.031361368,-0.00084,-0.00278,-0.08333,-0.01595
2021/04/29,-0.022421525,-0.033024098,-0.023622607,-0.057460612,0.002744546,0.005238489,-0.0126729,-0.059354839,-0.011655949,0.029433407,0.00682,0.00227,0.05634,0.01910
2021/04/30,0.035168196,0.130737877,0.07794451,0.109144543,0.00634412,0.046900713,0.062573374,0.021262003,0.07848719,0.142959257,-0.00712,-0.00846,-0.00606,0.05679
2021/05/01,-0.000738552,0.010753876,0.001474948,0.156323877,0.061902909,0.080691643,0.019850477,-0.016789792,0.018099548,0.033145716,0.00000,0.00000,0.00000,0.00000
2021/05/02,-0.018477458,-0.032613771,-0.021085466,-0.044722719,0.001418007,-0.042181818,-0.028275314,-0.038251366,0.02962963,-0.054479419,0.00000,0.00000,0.00000,0.00000
2021/05/03,0.026355422,0.042904087,0.01009404,0.180577849,0.162409637,0.065046824,0.095209781,-0.002130682,-0.008633094,-0.004481434,0.00275,-0.00481,0.03415,-0.01612
2021/05/04,-0.066030814,-0.063264342,-0.06907938,0.220711534,-0.05546408,0.083174905,0.036374741,-0.097508897,-0.088352685,-0.106752412,-0.00668,-0.01883,-0.02476,0.06390
2021/05/05,0.162608013,0.529469269,0.080061686,0.214590681,0.088788031,0.088196577,0.167370592,0.120662461,0.204975124,0.163426926,0.00071,-0.00374,-0.04111,-0.01694
2021/05/06,0.114189189,0.037174491,-0.01851848,-0.111722451,-0.010518978,-0.04858871,-0.005721498,0.106263195,0.075309661,-0.007425743,0.00832,0.00379,-0.00504,-0.03969
2021/05/07,0.003638569,-0.110501484,0.016519453,0.186166552,-0.002228115,0.042805679,-0.025499986,-0.06870229,-0.030410075,-0.013715711,0.00754,0.00895,-0.04563,-0.09244
2021/05/08,-0.019335347,0.04330433,0.027343239,-0.07629823,0.12408007,-0.010160536,0.006136568,-0.013661202,-0.025186124,-0.012010114,0.00000,0.00000,0.00000,0.00000
2021/05/09,0.090573013,0.020906968,-0.011009765,-0.104271357,0.002760294,0.073701499,0.117063207,0.032548476,0.021286968,-0.017274472,0.00000,0.00000,0.00000,0.00000
2021/05/10,-0.070621469,-0.075438707,-0.041585112,-0.21002805,0.005782952,-0.112810707,-0.074070259,-0.107981221,0.04884646,-0.094401042,-0.01042,-0.02547,-0.01328,0.17795
2021/05/11,0.072340426,0.172863508,0.01570628,0.097425655,0.057788175,0.053448276,0.051513129,0.07518797,0.115291262,0.064701653,-0.00866,-0.00090,0.02153,0.11089
2021/05/12,-0.116213152,-0.205112163,-0.127643287,-0.206471183,-0.087776028,-0.150572831,-0.180853878,-0.14965035,-0.19640914,-0.143146523,-0.02131,-0.02668,-0.00395,0.26328
2021/05/13,0.237331623,0.019117015,0.003969774,0.253312946,-0.024217522,0.041907514,0.026673556,0.030427632,0.104434665,0.074074074,0.01234,0.00722,-0.00529,-0.16165
2021/05/14,0.041472265,0.03324124,0.003769773,0.139284262,0.09710701,0.077438742,0.027081433,0.033519553,0.024521073,0.029347029,0.01500,0.02331,-0.00665,-0.18677
2021/05/15,0.082628173,-0.097933298,-0.062393211,-0.093164376,-0.106881398,-0.109847672,-0.08191952,-0.07027027,0.01854899,0.062722737,0.00000,0.00000,0.00000,0.00000
2021/05/16,0.060689655,-0.002084348,-0.006083982,0.013776816,-0.015877982,-0.018799711,-0.011274559,-0.02076412,0.045087384,-0.026827632,0.00000,0.00000,0.00000,0.00000
2021/05/17,-0.119635891,-0.085645315,-0.063207682,-0.053193555,-0.085174196,-0.086465242,-0.050774265,-0.10178117,-0.09584036,0.030323915,-0.00253,-0.00378,-0.02276,0.04838
2021/05/18,-0.012309207,0.021148913,-0.015294771,-0.02358007,0.029542206,0.146006991,0.045706568,0.06421152,0.003885608,0.064882943,-0.00839,-0.00562,-0.00548,0.08215
2021/05/19,-0.2666999,-0.361235136,-0.142567438,-0.304283914,-0.276748627,-0.382918817,-0.365644756,-0.314196983,-0.297878929,-0.332914573,-0.00280,-0.00008,0.06336,0.03936
2021/05/20,0.225016995,0.17557986,0.104034143,0.205252037,0.135065435,0.168060837,0.130197171,0.240781472,0.093054024,0.112052731,0.01065,0.01777,-0.03238,-0.06808
2021/05/21,-0.139289678,-0.158830352,-0.079980738,-0.101427498,-0.12152883,-0.167317708,-0.144685693,-0.148592284,-0.153722009,-0.145639289,-0.00074,-0.00477,0.01339,-0.02516
2021/05/22,-0.055448098,-0.085200882,0.003778006,-0.046544036,-0.056994244,-0.088741204,-0.060580867,-0.073239437,-0.072228844,-0.101585728,0.00000,0.00000,0.00000,0.00000
2021/05/23,-0.101706485,-0.121410212,-0.074007708,-0.103186203,-0.086398523,-0.147147147,-0.15776742,-0.175498877,-0.065005139,-0.126420298,0.00000,0.00000,0.00000,0.00000
2021/05/24,0.178571429,0.361433164,0.118700896,0.192633638,0.262178531,0.328973843,0.29709282,0.247796121,0.208298983,0.254325041,0.01001,0.01412,0.00132,-0.08685
2021/05/25,0.001934236,-0.046055075,-0.011596961,-0.053566548,0.02216878,0.043149129,-0.007236984,0.008477842,-0.023425063,-0.019128159,-0.00211,-0.00029,-0.02111,0.02391
2021/05/26,0.146718147,0.063045776,0.023646325,0.019636154,0.067017791,0.234760522,0.083505603,0.2851866,0.033069399,0.060248383,0.00189,0.00593,0.00135,-0.07856
2021/05/27,-0.071829405,-0.019437541,-0.019245157,-0.054941943,-0.050696795,-0.06993829,-0.02610835,-0.112487611,-0.052524797,-0.058470474,0.00125,-0.00006,0.05114,-0.03571
2021/05/28,-0.084643289,-0.080772104,-0.074156877,-0.067126161,-0.120372801,-0.119115324,-0.085425581,-0.091122278,-0.050678087,-0.075262184,0.00089,0.00096,-0.00768,0.00119
2021/05/29,-0.072655218,-0.054013264,-0.029969519,-0.026662384,-0.055456068,-0.090028694,-0.075817362,-0.082811156,-0.079448622,-0.075383589,0.00000,0.00000,0.00000,0.00000
2021/05/30,0.122507123,0.015110375,0.030365849,-0.002970297,0.047542768,0.057548285,0.0410491,0.049564635,0.020419276,0.08970659,0.00000,0.00000,0.00000,0.00000
2021/05/31,0.104060914,0.062473554,0.045656807,0.078119828,0.134261451,0.196794633,0.102120928,0.085641353,0.073906083,0.149856544,0.00000,0.00000,0.00258,0.00000
2021/06/01,-0.002873563,-0.017054021,-0.016286041,0.136321768,-0.027018741,-0.043288695,-0.027483919,-0.026216788,0.039254658,-0.030710173,-0.00046,-0.00089,-0.00901,0.06802
2021/06/02,0.010951009,0.01012922,0.024356175,0.144285328,0.027442554,-0.001627604,0.023668963,0.035735845,0.00167344,0.014851485,0.00155,0.00150,0.00909,-0.02346
2021/06/03,0.051881414,0.029280731,0.043981182,-0.054309327,0.055233289,0.049233779,0.033053879,0.035202238,0.014319809,0.019512195,-0.00347,-0.01023,0.02188,0.03204
2021/06/04,-0.074254743,-0.065594077,-0.06036657,-0.060674157,-0.057716885,-0.103791175,-0.076811744,-0.081747551,-0.094588235,-0.072631579,0.00884,0.01469,-0.00378,-0.08980
2021/06/05,-0.029859485,-0.032961959,-0.035893819,-0.011961722,-0.022819071,-0.058599168,-0.031298992,0.000490497,-0.0252079,-0.047466722,0.00000,0.00000,0.00000,0.00000
2021/06/06,0.012070006,0.010951097,0.007320814,-0.001076137,0.03088875,0.013627993,0.018958442,0.00514769,0.01386297,0.024374391,0.00000,0.00000,0.00000,0.00000
2021/06/07,-0.066785927,-0.091474191,-0.061893813,-0.106921627,-0.043478582,-0.106468023,-0.081002893,-0.096695525,-0.088351302,-0.087880711,-0.00077,0.00488,-0.01264,0.00000
2021/06/08,0.012140575,-0.000536625,-0.00516573,-0.015379976,-0.03235099,-0.0199268,-0.007592124,-0.039551836,0.00836458,0.014608696,0.00020,0.00312,0.00256,0.03959
2021/06/09,0.027146465,0.062567114,0.119194071,0.050842266,0.040414789,0.061825726,0.072521458,0.035980323,0.044908467,0.05336533,-0.00178,-0.00092,-0.05747,0.04804
2021/06/10,-0.057775046,-0.05016659,-0.019009627,-0.049548237,-0.053274293,-0.096522079,-0.025574113,-0.054538055,-0.07309061,-0.057604686,0.00470,0.00785,0.02710,-0.10006
2021/06/11,-0.063274625,-0.040796648,0.017971265,-0.022079117,-0.047124084,-0.070934256,-0.030768315,-0.005165734,-0.060543414,-0.02486474,0.00197,0.00350,-0.01319,-0.02795
2021/06/12,0.028551532,0.005216819,-0.048157498,-0.021950455,0.006169616,0.008845438,-0.007184084,-0.053800663,0.030807922,-0.018533821,0.00000,0.00000,0.00000,0.00000
2021/06/13,0.055517942,0.058483767,0.097788856,0.039435717,0.059114964,0.077065067,0.057146391,0.057469512,0.051845075,0.0631465,0.00000,0.00000,0.00000,0.00000
2021/06/14,0.011545863,0.045071753,0.038681746,0.010487353,0.028856039,0.070694087,0.052887147,0.02767767,-0.004928965,0.007693178,0.00206,0.00754,0.11765,0.04728
2021/06/15,-0.013316424,-0.021758783,-0.009000748,-0.022283272,-0.014917974,-0.019207683,-0.026282158,-0.002945715,-0.027972028,-0.026832828,-0.00198,-0.00713,0.00478,0.03844
2021/06/16,-0.046272494,-0.05463497,-0.045228234,-0.039338121,-0.069153955,-0.060383517,-0.049646199,-0.005768149,-0.047961631,-0.040724504,-0.00538,-0.00234,0.16905,0.06639
2021/06/17,-0.001347709,0.009151737,-0.006861577,-0.005524862,0.001947037,0.015631785,0.003362556,-0.024338475,-0.000944584,0.011906194,-0.00041,0.00867,-0.02037,-0.02204
2021/06/18,-0.045209177,-0.05960652,-0.059135346,-0.042156863,-0.058483082,-0.091919624,-0.064392579,-0.061928934,-0.06334699,-0.052769194,-0.01307,-0.00924,-0.01455,0.16620
2021/06/19,-0.021201413,-0.018523452,-0.008788932,-0.024223814,-0.029978913,-0.04519774,-0.022834847,-0.023345702,-0.0269179,-0.046047679,0.00000,0.00000,0.00000,0.00000
2021/06/20,0.029602888,0.006894181,0.002446264,-0.02027972,0.035534776,0.067061144,0.013680696,-0.015038784,0.027316736,0.018545311,0.00000,0.00000,0.00000,0.00000
2021/06/21,-0.175315568,-0.180141971,-0.110937901,-0.363668808,-0.158544304,-0.195933457,-0.195144001,-0.2528126,-0.205318075,-0.215392562,0.01405,0.00799,0.01055,-0.13575
2021/06/22,-0.017857143,-0.02678591,0.027958507,0.068424004,-0.003739625,-0.031034483,-0.039232991,-0.060443106,-0.003811944,-0.100559579,0.00512,0.00791,-0.01879,-0.06875
2021/06/23,0.083116883,0.064551003,0.035068988,0.233595801,0.046644301,0.090154211,0.077745303,0.154304029,0.087159864,0.168344007,-0.00108,0.00130,-0.00106,-0.02041
2021/06/24,0.085531575,0.029726013,0.028837269,0.120851064,0.010388304,0.035908596,0.042228421,0.042245141,0.050449746,0.052310102,0.00590,0.00688,-0.00426,-0.02145
2021/06/25,-0.075846834,-0.0712143,-0.088196078,-0.096431283,-0.089863802,-0.112920168,-0.069214185,-0.095528069,-0.100893522,-0.088703676,0.00335,-0.00064,-0.00214,-0.02192
2021/06/26,-0.003187251,0.017741793,0.022583185,0.030672269,0.011418186,0.004144464,0.012380192,-0.011150852,0.032298137,0.005716152,0.00000,0.00000,0.00000,0.00000
2021/06/27,0.068745004,0.03825588,0.074486456,0.079494497,0.083230472,0.08490566,0.046390533,0.051489362,0.041315684,0.053101656,0.00000,0.00000,0.00000,0.00000
2021/06/28,-0.008227375,0.049386593,-0.006530542,-0.029456193,0.050657228,0.02173913,0.03709568,0.025293403,0.01540832,-0.00693909,0.00231,0.00976,0.00214,0.00896
2021/06/29,0.033936652,0.043531172,0.041009525,0.023735409,0.039260006,0.037234043,0.047546347,0.084665483,0.073216995,0.095652174,0.00037,0.00196,0.00107,0.01650
2021/06/30,0.00948213,0.006863326,-0.023537237,-0.034207526,0.051038737,-0.000512821,0.001457422,0.054403202,0.004241782,0.00042517,0.00136,-0.00166,-0.00534,-0.01186
2021/07/01,-0.034682081,-0.056108305,-0.043167023,-0.038567493,-0.073303927,-0.065161621,-0.048648649,-0.048144953,-0.05279831,-0.064881711,0.00529,0.00127,0.00967,-0.02211
2021/07/02,0.044161677,-0.002413953,0.007793851,0.003683995,0.02197896,0.003293085,-0.002622378,-0.024111675,-0.023039762,-0.00484775,0.00763,0.00812,-0.00319,-0.02649
2021/07/03,0.007168459,0.018995382,0.025981717,0.004893964,0.033182567,0.014223195,0.023736488,0.042169794,0.003423355,0.024813518,0.00000,0.00000,0.00000,0.00000
2021/07/04,0.039145907,0.041893416,0.017447533,0.000811688,0.043144245,0.038295577,0.033887422,0.036720143,0.016300227,0.033571004,0.00000,0.00000,0.00000,0.00000
2021/07/05,-0.037671233,-0.041101614,-0.044921258,-0.062043796,-0.054474943,-0.046233766,-0.048371515,-0.058115543,-0.053711302,-0.06108077,0.00000,0.00000,-0.00640,0.00000
